-7.285675,-21.120026,4.384922
-1.004551,-73.752747,4.422302
12.356704,-97.733780,5.526306
-8.022877,-22.383711,-7.148758
4.381470,-72.289619,-9.775925
17.029472,-98.714455,-3.613937
19.679516,-93.546684,0.973068
22.503635,-95.635132,5.035025
26.472368,-95.531288,7.270083
-15.959093,-30.388416,-7.408462
-8.585571,-73.489716,-11.814270
11.452444,-105.919850,-3.955406
-8.580301,-2.680381,0.928990
11.254174,-70.024307,-0.177702
19.268700,-93.300636,2.105760
-16.703459,-30.825766,-0.375069
-10.373925,-75.683441,1.888871
6.503342,-103.435140,3.888904
